Co-ordinates,REZ-W1,REZ-W2,REZ-W3,REZ-NT1,REZ-NT2,REZ-NT3,REZ-N1,REZ-N2,REZ-N3,REZ-N4,REZ-N5,REZ-N6,REZ-N7,REZ-N8,REZ-N9,REZ-Q1,REZ-Q2,REZ-Q3,REZ-Q4,REZ-Q5,REZ-Q6,REZ-Q7,REZ-Q8,REZ-S1,REZ-S2,REZ-S3,REZ-S4,REZ-S5,REZ-S6,REZ-S7,REZ-S8,REZ-S9,REZ-T1,REZ-T2,REZ-T3,REZ-V1,REZ-V2,REZ-V3,REZ-V4,REZ-V5,REZ-V6
Location,"Geraldton, WA","Ashburton, WA","Port Hedland, WA","Baines, NT","McArthur, NT","Tennant Creek, NT",North West NSW,New England,Central West NSW,Southern NSW Tablelands,"Broken Hill, NSW",South West NSW,"Wagga Wagga, NSW","Tumut, NSW","Cooma Monaro, NSW",Far North QLD,Clean Energy Hub North QLD,Northern QLD,"Isaac, QLD","Barcaldine, QLD","Fitzroy, QLD","Wide Bay, QLD","Darling Downs, QLD","South East, SA","Riverland, SA",Mid North SA,Yorke Peninsula SA,Northern SA,"Leigh Creek, SA",Roxby Downs SA,"Eastern Eyre Peninsula, SA","Western Eyre Peninsula, SA",North East Tasmania,North West Tasmania,Tasmania Midlands,"Ovens Murray, VIC","Murray River, VIC",Western VIC,"Moyne, VIC","Gippsland, VIC",Central North VIC
16/02/2019 15:30,0.822069,0.692216,0.733641,0.709218,0.244549,0.748718,0.844769347,0.953045765,0.75749953,0.302195968,0.83662504,0.799363355,0.76993964,0.640648392,0.952863664,0.947190906,0.744375208,0.929004829,0.984491229,0.848856399,0.923384014,0.795459126,0.852899762,0.955907033,0.760861173,0.948269233,0.881119202,0.935344234,0.744253606,0.904166788,0.844759784,0.841946734,0.52706392,0.379997606,0.487073961,0.625340797,0.726536019,0.91811537,0.540795119,0.938633525,0.868209118
16/02/2019 16:30,0.746806,0.610471,0.661971,0.58235,0.118623,0.648428,0.738989039,0.822582639,0.48770024,0.25322802,0.802336629,0.723970283,0.741629653,0.558041147,0.441525496,0.861023886,0.575069941,0.680751145,0.637242331,0.389526192,0.729234766,0.783043301,0.731353196,0.684043859,0.858220449,0.896179231,0.890893961,0.903193687,0.714624319,0.833103669,0.835187007,0.837857367,0.389443295,0.177235585,0.408923874,0.694434428,0.7417203,0.739872113,0.299546228,0.640781671,0.736827334
16/02/2019 17:30,0.596953,0.4827,0.529408,0.352474,0.027615,0.418262,0.460066211,0.502087466,0.423933915,0.109523408,0.63974584,0.570649894,0.470055987,0.495586093,0.377760605,0.567935091,0.521776302,0.520746309,0.532506964,0.011258684,0.494387086,0.454037253,0.478404249,0.387476576,0.69479103,0.747333751,0.768626229,0.767516209,0.630718712,0.678236362,0.739697511,0.747999206,0.3252532,0.153787418,0.270054783,0.503600845,0.59847901,0.614656038,0.352577185,0.601451713,0.325073767
16/02/2019 18:30,0.319935,0.258601,0.250035,0.065838,0,0.02326,0,0,0.001243769,0,0.312511123,0.221949155,0.050003564,0.006640291,0,0,0.050705583,0,0,0,0,0,0,0.419305065,0.392847393,0.461392071,0.469069733,0.468341531,0.415507624,0.443582762,0.465017914,0.46832462,0.063877388,0.03952434,0.066081528,0.128772477,0.300117746,0.251063111,0.132771599,0.194249962,0.113608072
16/02/2019 19:30,0.048285,0.024842,0.01116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/02/2019 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/02/2019 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/02/2019 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/02/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 5:30,0,0,0,0,0.012919,0.026294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 6:30,0,0,0.145712,0.035867,0.428283,0.691447,0.435740346,0.454810804,0.435743643,0.470456914,0.046716376,0.297199922,0.377936817,0.417556401,0.437897672,0.040953207,0,0.191190889,0.148576775,0.127719735,0.451472591,0.470278001,0.456478582,0,0.018441725,0,0,0,0,0,0,0,0.142122624,0.205300594,0.194337204,0.350556611,0.195937742,0.073639166,0.063294358,0.187815631,0.262752596
17/02/2019 7:30,0.638871,0.466457,0.353252,0.154545,0.666557,0.805018,0.799337048,0.871875194,0.775181155,0.716683565,0.489608373,0.677378136,0.748032274,0.771419079,0.670176713,0.581574938,0.071047687,0.617624664,0.668086933,0.476929665,0.782737283,0.868011968,0.727263808,0.035840648,0.560121465,0.27958919,0.231263172,0.463452424,0.472062771,0.444079236,0.171818077,0.129724757,0.433562132,0.372981313,0.326647239,0.677360687,0.621613317,0.271962278,0.2012518,0.150506198,0.485140007
17/02/2019 8:30,0.715247,0.61421,0.5642,0.260226,0.76532,0.843142,0.988865927,1,0.892388643,0.944115509,0.867681136,0.862360181,0.905926894,0.863495904,0.563049675,0.605846695,0.309845747,0.603977771,0.919400293,0.877766443,0.896823916,0.816838057,0.971703381,0.396879985,0.824735637,0.439687643,0.402971506,0.504587116,0.88923779,0.866872806,0.493791257,0.405806349,0.661933907,0.739795809,0.56810273,0.821556925,0.876938231,0.577150511,0.252098337,0.172744245,0.492592301
17/02/2019 9:30,0.810511,0.730356,0.688391,0.335007,0.810984,0.853006,0.969713831,0.955615108,0.842580362,0.927614494,0.907233561,0.872589336,0.855835572,0.860306606,0.828970362,0.855591009,0.739573644,0.950246103,0.993099797,0.9474251,0.931515838,0.981861236,0.973295701,0.108984789,0.808336343,0.631963453,0.324234331,0.894935127,0.988213576,0.955047314,0.636875311,0.96081822,0.857710587,0.690807008,0.700150405,0.683025493,0.866509611,0.832170666,0.391312471,0.979313988,0.662772688
17/02/2019 10:30,0.848701,0.779366,0.761377,0.400921,0.824477,0.851231,0.977430719,0.973959982,0.798909378,0.853705039,0.859076997,0.845550733,0.839695488,0.856347129,0.873478668,0.825856025,0.9205235,0.903375822,0.99089989,0.935145322,0.94290464,1,0.961095166,0.498796564,0.709551869,0.633454016,0.436921284,0.645857241,0.962031923,0.970090515,0.952619051,0.925409722,1,0.548300714,0.811421974,0.802768023,0.756079189,0.840011069,0.735685857,0.834936606,0.833163111
17/02/2019 11:30,0.86066,0.794048,0.7915,0.453509,0.821939,0.842352,0.915602701,0.930024151,0.846454157,0.648168482,0.747633092,0.784379881,0.951298292,0.914721842,0.958095465,0.826296983,0.810111701,0.590297156,0.97103751,0.850153351,0.935621361,0.923430571,0.904192708,0.639100384,0.765841868,0.58882186,0.483626024,0.796379579,0.711523068,0.856656033,0.71505365,0.936799632,0.994644836,0.355566221,0.513015932,0.605789267,0.681619874,0.763536364,0.587797673,0.724594868,0.808221637
17/02/2019 12:30,0.857464,0.800816,0.788042,0.473911,0.808497,0.828847,0.938339083,0.987506412,0.804276974,0.625694748,0.766623019,0.811906167,0.85778991,0.764110114,1,0.73696766,0.769778729,0.537698499,0.90231402,0.8258978,0.924322502,0.93735449,0.916163549,0.737613619,0.749384541,0.68785489,0.591104832,0.778954538,0.784052355,0.666908411,0.88929235,0.883481229,1,0.404792287,0.287791546,0.694357521,0.804343563,0.922224417,0.666714331,0.735442099,0.885887144
17/02/2019 13:30,0.846431,0.791701,0.764178,0.452331,0.777187,0.810287,0.854536556,0.941023586,0.806417716,0.77660491,0.787801377,0.845375041,0.848417555,0.682293214,0.975319749,0.825995092,0.67122251,0.878642218,0.983593912,0.702173412,0.983508851,0.853637074,0.874732415,0.316315511,0.706066686,0.755064262,0.773611504,0.801034274,0.720116335,0.655948034,0.823168553,0.825112421,0.673103866,0.194575383,0.200967997,0.772885315,0.770575886,0.704081898,0.699725671,0.673174985,0.912668199
17/02/2019 14:30,0.829226,0.773154,0.738192,0.399826,0.711959,0.779895,0.78552562,0.822378593,0.753412478,0.90093365,0.668248397,0.828916742,0.718623692,0.654579828,0.725666435,0.10414213,0.903039302,0.413386838,0.935124888,0.778752707,0.964485654,0.964081086,0.833345393,0.627460727,0.743274097,0.790618689,0.747746137,0.779622576,0.713087786,0.625012734,0.751664879,0.879607685,0.557791349,0.477698762,0.334401343,0.581131967,0.613028958,0.611549754,0.293500812,0.819863005,0.837118947
17/02/2019 15:30,0.802332,0.741612,0.659367,0.313898,0.535697,0.724921,0.840978901,0.896012062,0.760098569,0.881275215,0.760327302,0.630362966,0.645598283,0.538959649,0.692059517,0.214456965,0.293275073,0.171060642,0.553954095,0.734901132,0.952171953,0.944514054,0.8101176,0.888351747,0.814625265,0.838076747,0.648109242,0.792383628,0.772651976,0.750916745,0.869761254,0.650118139,0.530802222,0.494633612,0.602306013,0.620023986,0.715462093,0.497813985,0.726726425,0.748064034,0.718626108
17/02/2019 16:30,0.749949,0.673331,0.510795,0.198518,0.208111,0.619628,0.72017779,0.760443569,0.72446315,0.769463685,0.733311046,0.617197246,0.762908574,0.57948056,0.751562504,0.59327152,0.170511219,0.814223616,0.620227327,0.607400844,0.813014241,0.80313595,0.728296076,0.657318421,0.76178421,0.625724343,0.498570574,0.728312752,0.720258875,0.682839114,0.839925203,0.860148262,0.716409843,0.360280635,0.655084221,0.353564798,0.58823239,0.434036762,0.123954455,0.153620032,0.704891537
17/02/2019 17:30,0.652209,0.553443,0.278492,0.081011,0.02745,0.379171,0.433813892,0.467806503,0.477307683,0.442240477,0.58793226,0.581722914,0.541681917,0.49890612,0.531847515,0.267069745,0.136865244,0.487469368,0.077083691,0.343892666,0.472556577,0.476483724,0.464594442,0.444936691,0.602202967,0.20922705,0.595981038,0.55771315,0.638187262,0.599815524,0.484140164,0.600006885,0.520560736,0.238969284,0.272027146,0.213314682,0.256927634,0.374660733,0.594337952,0.303298975,0.564386742
17/02/2019 18:30,0.45817,0.319209,0.091549,0.005788,0,0.01669,0,0,0,0,0.326953965,0.125291972,0.03275653,0.001544374,0,0,0,0,0,0.001808187,0,0,0,0.037052278,0.391650802,0.253955833,0.121401012,0.289118463,0.403078058,0.417044408,0.318704364,0.321680591,0.118058404,0.065418143,0.067503638,0.03294994,0.17679014,0.141286711,0.297006027,0.059323573,0.181596168
17/02/2019 19:30,0.11287,0.031407,0.001267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 5:30,0,0,0,0,0.016636,0.025955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 6:30,0,0,0,0.018262,0.471442,0.585148,0.414052427,0.501108611,0.406317294,0.437815229,0.034702522,0.179883648,0.257584465,0.188613728,0.292038016,0.041085368,0.000914646,0.196494765,0.307195973,0.182364887,0.443702804,0.497443089,0.454278917,0.031469462,0.007896311,0,0,0,0,0,0,0,0.351300466,0.057444474,0.115208806,0.061948196,0.019255336,0.047526449,0.071592092,0.283068366,0.036003607
18/02/2019 7:30,0.64914,0.364474,0.061115,0.129702,0.671794,0.740501,0.753729041,0.761671768,0.650083637,0.661104185,0.54992422,0.341157734,0.384962195,0.372510986,0.332299516,0.38365739,0.297136336,0.492495412,0.571672135,0.692925327,0.79254979,0.857735048,0.830648931,0.306687923,0.460485727,0.214129408,0.073346995,0.321097277,0.470193746,0.469557198,0.124149864,0.157977567,0.532778454,0.296323123,0.302885837,0.046628844,0.211846299,0.141322447,0.254741216,0.050962467,0.097690435
18/02/2019 8:30,0.734619,0.508932,0.173375,0.301512,0.751536,0.802315,0.794859069,0.57338503,0.778438183,0.520610749,0.882465933,0.627445594,0.843987189,0.482481912,0.881421647,0.732544542,0.764557901,0.703979321,0.868620934,0.862053123,0.978761042,0.964385745,0.980409774,0.459217262,0.167137361,0.336802108,0.270342195,0.603937673,0.469849475,0.905636681,0.235471745,0.334679209,0.976364387,0.52268512,0.531753965,0.357976742,0.323590686,0.150145505,0.187330029,0.507370303,0.395444469
18/02/2019 9:30,0.818839,0.589798,0.289114,0.470382,0.791439,0.825191,0.814306362,0.616095883,0.707708337,0.952731023,0.928907991,0.838909975,0.644866055,0.410679787,0.757208838,0.699057968,0.872702952,0.874714316,0.883797313,0.775832651,0.949597224,0.834123242,0.981915745,0.318167423,0.684511946,0.878352709,0.747633394,0.630053995,0.928792429,1,0.234754062,0.817444657,0.825642416,0.682027059,0.751742726,0.466722409,0.395483874,0.211089473,0.680341695,0.9276811,0.178841301
18/02/2019 10:30,0.8508,0.647848,0.435794,0.578076,0.813328,0.831812,0.958469733,0.921237307,0.860406464,0.966376272,0.921399477,0.865619441,0.873121362,0.707843067,0.364063883,0.814147162,0.833943759,0.616325598,0.907045722,0.728846807,0.992691706,0.957061446,0.925974486,0.49487752,0.985884215,0.986828643,0.920268368,0.79884846,0.838483596,1,0.518338431,1,1,0.759997075,0.825573999,0.442675379,0.664154148,0.440802126,0.903298059,0.538091491,0.148916299
18/02/2019 11:30,0.859712,0.716595,0.587542,0.666163,0.815542,0.82741,0.928177474,0.930877881,0.842988252,0.975490877,0.911240786,0.733146931,0.902832539,0.784642815,0.506682165,0.935034844,0.81795915,0.879977725,0.877488812,0.725132011,0.957941046,0.99599504,0.900155284,0.92507129,0.451817113,0.885144631,0.984579662,1,0.771156213,1,0.855900802,1,1,0.759928623,0.863903861,0.247430002,0.602560223,0.938279541,0.846334569,0.22022324,0.219104865
18/02/2019 12:30,0.857633,0.725225,0.661495,0.702643,0.779515,0.815324,0.874157595,0.90605207,0.806285972,0.949263758,0.860838916,0.447317893,0.891761482,0.569653926,0.157905995,0.90883472,0.842304895,0.792979826,0.905564354,0.747735366,0.937780802,0.974998077,0.846157098,0.941336147,0.783259929,1,0.985235537,1,0.868630799,1,0.978870514,1,1,0.55393444,0.950756066,0.15305707,0.440350648,0.947373711,0.804741286,0.466904656,0.309784191
18/02/2019 13:30,0.848029,0.755709,0.672608,0.707654,0.737156,0.79586,0.8814751,0.937021193,0.784908501,0.961459549,0.884116719,0.609715944,0.421804045,0.531101979,0.176720063,0.758702639,0.784754787,0.76797745,0.899822087,0.768737563,0.983816681,0.9765483,0.840844545,0.875460436,0.825070193,1,0.962159163,1,0.876518614,1,0.951850382,1,1,0.545852923,0.822131497,0.220660876,0.300691732,0.990559949,0.765520599,0.343996249,0.261563001
18/02/2019 14:30,0.834128,0.742088,0.662084,0.682259,0.596236,0.764025,0.821841602,0.94994391,0.777274937,0.74999943,0.854920689,0.267084529,0.381106469,0.092596666,0.220957381,0.563488066,0.783449077,0.874693177,0.885656372,0.725285523,0.951521614,0.982118985,0.892089455,0.538558369,0.987817916,0.990119578,0.992430484,1,0.899529155,1,0.9991053,1,1,0.48957606,0.711804994,0.212795307,0.285562111,0.952123181,0.86743753,0.434351789,0.383894051
18/02/2019 15:30,0.811696,0.7119,0.584843,0.602969,0.348796,0.706312,0.798042159,0.854719965,0.679133176,0.781283328,0.836142357,0.371691516,0.554755983,0.160526607,0.031327929,0.912254924,0.780931777,0.888489757,0.83960328,0.607313267,0.910220659,0.950268148,0.76844298,0.389142662,0.855476806,1,0.821789005,1,0.886445375,0.985233272,0.998950177,1,0.994755365,0.460483437,0.667485634,0.420253117,0.45660403,0.979518889,0.779425393,0.892207372,0.420220572
18/02/2019 16:30,0.765048,0.647595,0.490116,0.45779,0.1358,0.582897,0.674025946,0.682356532,0.747105336,0.76699883,0.879846258,0.064451217,0.196348249,0.117766526,0.042874471,0.808118003,0.502194572,0.191989153,0.852201659,0.748035848,0.755929602,0.793861289,0.706227285,0.455840293,0.829367028,0.967272113,0.899008069,0.969756227,0.895865495,0.940478592,0.688666492,0.976290047,0.824389957,0.498607392,0.505552918,0.063320028,0.519194375,0.899509073,0.692769147,0.845158815,0.437145412
18/02/2019 17:30,0.675465,0.514061,0.334091,0.217475,0.044564,0.329653,0.424568877,0.484469083,0.459608039,0.283825381,0.685427382,0.323928883,0.126995409,0.195997563,0.022570549,0.514176787,0.108091398,0.499309245,0.529341792,0.528427865,0.493932186,0.482673744,0.443837039,0.538712284,0.714820915,0.778585907,0.645998724,0.799130956,0.758701078,0.797169454,0.794579576,0.820059903,0.486904141,0.273665512,0.142008977,0.163403649,0.406098627,0.666728122,0.596312523,0.550781675,0.101196641
18/02/2019 18:30,0.48887,0.281982,0.125059,0.028302,0,0.01165,0,0,0,0,0.306732014,0.075712069,0,0,0,0,0,0,0,0,0,0,0,0.156415064,0.208083435,0.460630951,0.37587044,0.4743924,0.448556259,0.474561096,0.268840492,0.473027432,0.089395243,0.084544697,0.038042518,0.014504166,0.163037489,0.303799576,0.19746597,0.104776035,0.008171149
18/02/2019 19:30,0.129826,0.028487,0.002733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/02/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/02/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/02/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/02/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/02/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/02/2019 5:30,0,0,0,0,0.013017,0.082461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/02/2019 6:30,0,0,0,0.074199,0.421302,0.566973,0.180362885,0.42960388,0.25842538,0.253489914,0.032976742,0.297717837,0.394630552,0.438188591,0.437031058,0.028213541,0.004007295,0.206115609,0.281875399,0.174881639,0.445075103,0.469993525,0.412584749,0.007969242,0.002855714,0,0,0,0,0,0,0,0.384107257,0.155004987,0.169197187,0.385390872,0.187489179,0.081957843,0.026561809,0.076939429,0.356610533
19/02/2019 7:30,0.61395,0.485746,0.046382,0.33067,0.614301,0.726299,0.750724276,0.791440374,0.480500286,0.427170433,0.610747916,0.752097968,0.777282512,0.757859797,0.514352848,0.572505531,0.51516742,0.472259065,0.535016916,0.662645046,0.803809391,0.842480352,0.839189209,0.137605929,0.395658078,0.240786375,0.24910077,0.35549303,0.483712896,0.482800379,0.179473017,0.348284024,0.767761275,0.353960356,0.52562684,0.78569393,0.680750994,0.244953773,0.121914765,0.425863011,0.778343609
19/02/2019 8:30,0.730304,0.648057,0.178542,0.484717,0.728248,0.791381,0.960166522,0.958751189,0.764712873,0.736494372,0.991906327,1,0.998785994,0.944942193,0.970889836,0.767149944,0.84669867,0.821292531,0.865420328,0.834118914,0.93253209,0.963641739,0.973456763,0.175647087,0.794322984,0.4843048,0.501140169,0.769067707,0.897367098,0.91004641,0.536020836,0.816839265,0.909425012,0.599442992,0.623187179,1,0.981715978,0.711925572,0.514020356,0.41887352,0.998483198
19/02/2019 9:30,0.826509,0.752668,0.366988,0.595343,0.786547,0.817814,0.989845135,0.990352984,0.838374728,0.940589154,1,1,1,1,0.771716507,0.783180153,0.979319827,0.912650684,0.859924083,0.838711197,0.890827926,0.974851611,0.956629256,0.23173445,0.978406353,0.618931884,0.610575932,0.892163751,0.975484032,1,0.60237012,1,1,0.605886961,0.659310289,1,1,0.660682152,0.52248266,0.714897218,1
19/02/2019 10:30,0.866884,0.792302,0.500951,0.703924,0.807513,0.824359,0.951678297,0.958254614,0.814857597,0.911329974,1,1,1,0.994083283,0.99990447,0.621418834,0.963235057,0.897176843,0.962109636,0.918811611,0.822811699,0.960672106,0.893665387,0.166315149,1,0.759741573,0.645908932,1,0.982518218,1,0.708578601,1,1,0.442711114,0.642471548,0.942673063,1,0.841885832,0.400630367,0.454981732,1
19/02/2019 11:30,0.878963,0.777664,0.564637,0.749741,0.807446,0.819369,0.89225413,0.897364984,0.803447227,0.929040297,1,1,1,1,0.960771612,0.725208565,0.964801185,0.791323302,0.890401363,0.901407341,0.784542739,0.962204461,0.845824062,0.313472463,1,0.94837483,0.97904733,1,0.948449757,1,0.842330363,1,1,0.892078799,0.73262009,1,1,0.90986743,0.494435103,0.507915397,1
19/02/2019 12:30,0.874338,0.748386,0.601775,0.765545,0.791576,0.808087,0.902901393,0.950702009,0.906677242,0.927734653,1,1,1,0.992921991,0.943808249,0.551188306,0.939490174,0.905293971,0.867934407,0.872034343,0.93935307,0.961574809,0.807037146,0.468558261,0.982106855,0.978355333,0.995064503,1,0.904094964,1,0.970998654,0.994881648,0.98858266,0.741845174,0.716481331,1,1,0.737897038,0.432915921,0.452453459,1
19/02/2019 13:30,0.864054,0.726927,0.610358,0.747866,0.71003,0.788238,0.815870879,0.821505939,0.874736512,0.948105487,1,1,1,0.977234374,0.984485491,0.767107967,0.918371106,0.809173413,0.765713521,0.840256487,0.86522806,0.960791946,0.711219264,0.565644587,0.953623223,1,1,1,0.913111724,1,0.766161828,0.891851123,1,0.723884056,0.727777288,0.996529464,1,0.679222163,0.602581463,0.525871004,1
19/02/2019 14:30,0.850958,0.698013,0.618174,0.693,0.589751,0.755874,0.841666637,0.448595921,0.808836642,0.950897566,1,1,0.982978101,0.987687943,1,0.589191615,0.898776592,0.846736117,0.743070303,0.822916843,0.904266344,0.955869838,0.799084785,0.702679449,1,0.986054337,0.985782242,1,0.925289831,0.961138834,0.76491264,0.987575669,0.932103564,0.700679637,0.640733151,1,0.9975509,0.790289082,0.700427348,0.800325567,1
19/02/2019 15:30,0.825129,0.669398,0.562214,0.566266,0.461151,0.697238,0.752757434,0.409563022,0.700558916,0.779225391,0.986815557,0.992086985,0.944425016,0.945383034,1,0.540609495,0.873876391,0.800615076,0.919947401,0.808349782,0.917022211,0.923898506,0.611354174,0.563525211,0.99872771,1,0.971235365,1,0.913249633,0.955633177,0.742987708,0.942879525,0.954497237,0.625922055,0.755841857,0.963551142,0.97898371,0.811381474,0.912875466,0.090573317,0.979050702
19/02/2019 16:30,0.777325,0.601206,0.46654,0.348382,0.134378,0.585027,0.700302676,0.73401217,0.582039728,0.568720135,0.934716897,0.903153791,0.843995293,0.843841931,0.872970114,0.480099166,0.704518779,0.792406747,0.73108698,0.746002539,0.8037274,0.776124274,0.578867745,0.612998356,0.923935198,0.956425452,0.952439467,0.961612457,0.893174852,0.926361045,0.941511302,0.95323149,0.839635191,0.272980191,0.520370397,0.876747172,0.915210313,0.797110918,0.898727166,0.518526974,0.895756426
19/02/2019 17:30,0.684101,0.471323,0.336639,0.138574,0.01865,0.342599,0.383297316,0.472249703,0.462419831,0.224455811,0.726913055,0.646980851,0.545358512,0.531658938,0.500142943,0.101548939,0.016668237,0.508556525,0.014827096,0.539480953,0.486668587,0.472181,0.428878376,0.181851502,0.745642716,0.762711391,0.789152034,0.793199642,0.740425059,0.796786881,0.79963904,0.815451212,0.566290043,0.280777786,0.39143716,0.607016258,0.676050648,0.650420684,0.660515604,0.541721227,0.619410793
19/02/2019 18:30,0.491389,0.249302,0.129829,0.013475,0,0.009916,0,0,0,0,0.371998809,0.217637422,0.008847923,0,0,0,0,0,0,0,0,0,0,0.075768055,0.411052243,0.446838062,0.476715805,0.483256587,0.450096718,0.482643998,0.433185901,0.477393121,0.110560953,0.076279399,0.100603154,0.11559584,0.314445379,0.287320808,0.293103894,0.089156745,0.173015483
